TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.55,3.78,1043.3717099359899, ,0.0, ,0.0,-0.2
1.0,3.0, ,autonomous,0.0,1.0,0.0,1.369192034790558,1.0,0.0,29.265407371677163,20.0,0.0,20.0,29.265407371677163,1.0,1.199519568086687,3.9,4.14,1071.39543469834, ,0.0, ,0.0,-0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,1.369192034790558,1.0,0.0,5.404600819516987,20.0,0.0,20.0,5.404600819516987,1.0,3.064180045507761,3.56,3.63,1066.70717309372, ,0.0, ,0.0,-0.2
3.0,3.0, ,autonomous,0.0,1.0,0.0,3.5994506752117275,1.0,0.0,-4.101630231850045,20.0,0.0,20.0,-4.101630231850045,1.0,4.272622263724063,3.45,3.48,1018.1922444703999, ,0.0, ,0.0,-0.2
4.0,3.0, ,autonomous,0.0,1.0,0.0,1.3499656672007347,1.0,0.0,-3.8371644817747392,20.0,0.0,20.0,-3.8371644817747392,1.0,4.947049741630119,3.81,4.03,1012.08613014901, ,0.0, ,0.0,-0.1
5.0,0.0, ,manual,0.0,1.0,0.0,0.3419546807049585,1.0,0.0,-0.683909361409917,0.0,0.0,20.0,-3.118382491784729,1.0,5.508566318995371,3.62,3.56,1007.9015449517999, ,0.0, ,0.0,-0.2
6.0,0.0, ,manual,0.0,1.0,33.70565346761273,-0.4298466468299296,1.0,0.0,0.8596932936598591,33.70565346761273,0.0,20.0,-8.549202390715756,1.0,5.838494589544702,3.56,3.72,1006.05281616316, ,0.0, ,0.0,-0.2
7.0,0.0, ,manual,0.0,1.0,63.16929884794384,2.4925612268253587,1.0,0.0,-4.9851224536507175,63.16929884794384,0.0,20.0,-30.154076635249485,1.0,6.768369581679764,3.44,3.35,1010.68741297981, ,0.0, ,0.0,-0.2
8.0,0.0, ,manual,0.0,1.0,64.07721065079728,2.0778210116731373,1.0,0.0,-4.1556420233462745,64.07721065079728,0.0,20.0,-24.86104826071865,1.0,10.254515877622888,3.36,3.32,1021.9866111578, ,0.0, ,0.0,-0.2
9.0,0.0, ,manual,0.0,1.0,62.014190890363935,-1.31151293202106,1.0,0.0,2.62302586404212,62.014190890363935,0.0,20.0,-22.505161909593898,1.0,13.16293545986186,3.47,3.46,1028.21314035829, ,0.0, ,0.0,-0.2
10.0,0.0, ,manual,0.0,1.0,0.0,0.4957656214236579,1.0,0.0,-0.9915312428473158,0.0,0.0,20.0,-42.8588359822365,1.0,15.102042815880175,3.42,3.38,1030.14428818987, ,0.0, ,0.0,-0.2
11.0,0.0, ,manual,0.0,1.0,0.0,1.38567177843899,1.0,0.0,-2.77134355687798,0.0,0.0,15.0,-49.81973155492754,1.0,15.958067334578118,3.54,3.65,1037.9419686645301, ,0.0, ,0.0,-0.2
12.0,3.0, ,autonomous,0.0,1.0,0.0,-1.588921950103,1.0,0.0,25.880191225224234,15.0,0.0,15.0,25.880191225224234,1.0,15.791226708445942,3.66,3.82,1049.36022605738, ,0.0, ,0.0,-0.1
13.0,3.0, ,autonomous,0.0,1.0,0.0,-1.8690775921263447,1.0,0.0,12.463301115582421,15.0,0.0,15.0,12.463301115582421,1.0,15.72191007115507,2.91,5.0,1055.41788215626, ,0.0, ,0.0,-0.1
14.0,3.0, ,autonomous,0.0,1.0,0.0,-0.4655527580682133,1.0,0.0,3.7168934764680173,15.0,0.0,15.0,3.7168934764680173,1.0,15.759323783497779,3.5,3.66,1063.60439362212, ,0.0, ,0.0,-0.2
