TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.24,4.45,458.358161067058, ,0.0, ,0.0,-0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,4.15,4.24,462.81297727588304, ,0.0, ,0.0,-0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,4.35,4.67,467.683097932841, ,0.0, ,0.0,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,4.27,4.51,465.397682319542, ,0.0, ,0.0,-0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,4.21,4.37,467.683097932841, ,0.0, ,0.0,-0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,4.47,4.53,472.99214833033795, ,0.0, ,0.0,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,4.43,4.64,478.766696988557, ,0.0, ,0.0,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.6283352647177445,20.0,0.0,20.0,-0.6283352647177445,1.0,6.978889801617602,4.07,4.14,483.278561763, ,0.0, ,0.0,-0.1
8.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,4.04,4.25,486.80751630805196, ,0.0, ,0.0,-0.1
9.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,4.2,4.12,491.47294441440994, ,0.0, ,0.0,-0.1
10.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.20910582559046853,20.0,0.0,20.0,-0.20910582559046853,1.0,8.231624544122655,4.3,4.26,501.45421722996696, ,0.0, ,0.0,-0.0
11.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.14320818438110172,20.0,0.0,20.0,-0.14320818438110172,1.0,8.549255378243933,4.5,4.59,488.233570940338, ,0.0,false alarm,38.46119689941406,0.0
12.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,3.4099336232547586,1.0,0.0,-0.09450082198763476,20.0,0.0,20.0,-0.09450082198763476,1.0,8.865720216412006,4.44,4.61,483.980253605653, ,0.0,false alarm,30.04360198974609,0.0
13.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.9155413138017963,1.0,0.0,-0.06076240243769121,20.0,0.0,20.0,-0.06076240243769121,1.0,9.181364879375508,4.19,4.22,454.607446469973, ,0.0,false alarm,21.395511627197266,-0.1
14.0,3.0, ,autonomous,0.0,1.0,0.0,2.90730144197758,1.0,0.0,-0.042956283641679416,20.0,0.0,20.0,-0.042956283641679416,1.0,9.690615837719632,4.3,4.55,413.958686923045, ,0.0, ,0.0,-0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,3.1712857456080648,20.0,0.0,20.0,3.1712857456080648,1.0,10.015742642113693,4.7,4.72,419.69194611155405, ,0.0, ,0.0,0.1
16.0,3.0, ,autonomous,0.0,1.0,0.0,3.8246738384069663,1.0,0.0,-2.6957101699646904,20.0,0.0,20.0,-2.6957101699646904,1.0,10.073531639633517,4.59,4.53,434.178534213268, ,0.0, ,0.0,0.0
17.0,0.0, ,manual,0.0,1.0,0.0,3.8081940947585338,1.0,0.0,-7.6163881895170675,0.0,0.0,20.0,1.9674807576574405,1.0,10.353630697978687,4.63,4.58,419.16418661189596, ,0.0, ,0.0,0.0
18.0,0.0, ,manual,0.0,1.0,0.0,2.1602197299152976,1.0,0.0,-4.320439459830595,0.0,0.0,20.0,40.8163886686437,1.0,10.308506067691164,4.76,4.86,404.171045186323, ,0.0, ,0.0,0.1
19.0,0.0, ,manual,0.0,1.0,0.0,-4.398718242160684,1.0,0.0,8.797436484321368,0.0,0.0,20.0,64.9528249463155,1.0,10.178124395458905,4.6,4.65,404.90747864113, ,0.0, ,0.0,0.0
20.0,0.0, ,manual,0.0,1.0,0.0,-3.9757381551842457,1.0,0.0,7.951476310368491,0.0,0.0,20.0,51.57882681384612,1.0,10.048616491476194,4.36,4.37,421.816341165057, ,0.0, ,0.0,-0.0
21.0,0.0, ,manual,0.0,1.0,0.0,0.04531929503318111,1.0,0.0,-0.0906385900663622,0.0,0.0,20.0,30.42838707484441,1.0,9.91995813295405,4.53,4.62,437.024735600035, ,0.0, ,0.0,0.0
22.0,0.0, ,manual,0.0,1.0,0.0,0.02609292744335789,1.0,0.0,-0.05218585488671579,0.0,0.0,20.0,29.367828009028244,1.0,9.792171917639472,4.06,4.12,458.358161067058, ,0.0, ,0.0,-0.1
23.0,0.0, ,manual,0.0,1.0,22.64286259250781,-0.2760357061112302,1.0,0.0,0.5520714122224604,22.64286259250781,0.0,20.0,25.11290122491476,1.0,9.66305549410508,4.51,4.77,462.81297727588304, ,0.0, ,0.0,0.0
