TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,5.0,5.0,179.920834832674, ,0.0, ,0.0,0.2
1.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,1.3926522870537177,20.0,0.0,20.0,1.3926522870537177,1.0,1.1006615425254922,2.8,5.0,175.155888740979, ,0.0, ,0.0,-0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-1.3155491009116602,20.0,0.0,20.0,-1.3155491009116602,1.0,3.0641550915490283,3.27,5.0,179.397940511643, ,0.0, ,0.0,-0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-2.1210526454936485,20.0,0.0,20.0,-2.1210526454936485,1.0,4.27261778680636,3.72,3.68,190.27323236167098, ,0.0, ,0.0,-0.1
4.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-1.784556938924478,20.0,0.0,20.0,-1.784556938924478,1.0,4.92205512081057,4.0,3.65,188.338104565316, ,0.0, ,0.0,-0.1
5.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-1.4139981110323043,20.0,0.0,20.0,-1.4139981110323043,1.0,5.567854298622343,5.0,5.0,178.53317146325801, ,0.0, ,0.0,0.2
6.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-1.0880032274466354,20.0,0.0,20.0,-1.0880032274466354,1.0,6.404063635668706,3.57,3.53,162.263906016746, ,0.0, ,0.0,-0.2
7.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.8001905681687491,20.0,0.0,20.0,-0.8001905681687491,1.0,7.005886765955802,3.42,5.0,158.785607672521, ,0.0, ,0.0,-0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.5755613165837823,20.0,0.0,20.0,-0.5755613165837823,1.0,7.492685224819321,3.92,3.91,183.48623853211004, ,0.0, ,0.0,-0.1
9.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.4009711710560864,20.0,0.0,20.0,-0.4009711710560864,1.0,7.8946526091937725,3.02,2.51,162.406210413486, ,0.0, ,0.0,-0.3
10.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.2685609586998265,20.0,0.0,20.0,-0.2685609586998265,1.0,8.231624559294195,5.0,5.0,155.192749394748, ,0.0, ,0.0,0.2
11.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.18272528966598056,20.0,0.0,20.0,-0.18272528966598056,1.0,8.549255384902532,3.53,5.0,157.301956836343, ,0.0, ,0.0,0.0
12.0,3.0,truck alarm,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.11906544197131275,20.0,0.0,20.0,-0.11906544197131275,1.0,8.865720219317025,5.0,3.25,160.158877606586, ,0.0,truck detected,35.79927444458008,-0.0
13.0,3.0,truck alarm,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.08085854399198256,20.0,0.0,20.0,-0.08085854399198256,1.0,9.18136488068176,3.63,5.0,164.133539047369, ,0.0,truck detected,11.98591423034668,0.0
14.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.050229272132587884,20.0,0.0,20.0,-0.050229272132587884,1.0,9.690615838278012,3.65,5.0,167.095545232764, ,0.0, ,0.0,0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.03312639621262567,20.0,0.0,20.0,-0.03312639621262567,1.0,10.018255042872113,3.54,3.44,169.698615259299, ,0.0, ,0.0,-0.2
16.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,-0.021297548536065025,20.0,0.0,20.0,-0.021297548536065025,1.0,10.310866815707481,5.0,5.0,171.585449553878, ,0.0, ,0.0,0.2
17.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,-0.010174987963285987,20.0,0.0,20.0,-0.010174987963285987,1.0,10.573909160895843,3.42,3.09,172.063732406483, ,0.0, ,0.0,-0.2
18.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,-0.007725631236600938,20.0,0.0,20.0,-0.007725631236600938,1.0,10.809721941866453,5.0,3.3,170.636816599549, ,0.0, ,0.0,-0.0
19.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,-0.0031063191840529428,20.0,0.0,20.0,-0.0031063191840529428,1.0,11.023914080226195,5.0,5.0,174.167479448237, ,0.0, ,0.0,0.2
20.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,8.515377618691783e-05,20.0,0.0,20.0,8.515377618691783e-05,1.0,11.231655768643833,5.0,3.23,171.744581458455, ,0.0, ,0.0,-0.0
21.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.003454222151979512,20.0,0.0,20.0,0.003454222151979512,1.0,11.437475658709648,3.21,3.42,174.003828084218, ,0.0, ,0.0,-0.2
22.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.0020783631014770422,20.0,0.0,20.0,0.0020783631014770422,1.0,11.64161171269113,2.65,5.0,177.506390230048, ,0.0, ,0.0,-0.1
23.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,-0.0003356338932802641,20.0,0.0,20.0,-0.0003356338932802641,1.0,11.844684209271676,3.45,3.32,179.57190058899602, ,0.0, ,0.0,-0.2
24.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.0009579311711083172,20.0,0.0,20.0,0.0009579311711083172,1.0,12.046686368537657,3.26,3.1,181.86447459353298, ,0.0, ,0.0,-0.2
25.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.003935085643479783,20.0,0.0,20.0,0.003935085643479783,1.0,12.247602462484613,2.92,5.0,183.48623853211004, ,0.0, ,0.0,-0.1
26.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.0032903207196142478,20.0,0.0,20.0,0.0032903207196142478,1.0,12.447417133900194,5.0,3.31,184.399778720265, ,0.0, ,0.0,-0.0
27.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.00021287360084387696,20.0,0.0,20.0,0.00021287360084387696,1.0,12.6461154690941,3.16,5.0,182.942446306392, ,0.0, ,0.0,-0.0
28.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.0024515991677929497,20.0,0.0,20.0,0.0024515991677929497,1.0,12.873518518975654,3.42,5.0,172.223753100028, ,0.0, ,0.0,-0.0
29.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,0.006661094862882222,20.0,0.0,20.0,0.006661094862882222,1.0,13.209654643368266,3.68,5.0,176.997415837729, ,0.0, ,0.0,0.0
30.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,-0.0035415286074852296,20.0,0.0,20.0,-0.0035415286074852296,1.0,13.422002809582164,4.18,5.0,189.30072312876203, ,0.0, ,0.0,0.1
31.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,43.564537953806465,20.0,0.0,20.0,43.564537953806465,1.0,13.640370664763848,4.29,5.0,182.222384197675, ,0.0, ,0.0,0.1
32.0,3.0, ,autonomous,0.0,1.0,0.0,2.286564431219944,1.0,0.0,9.919091568396206,20.0,0.0,20.0,9.919091568396206,1.0,13.835379525480851,3.4,3.53,172.384071711774, ,0.0, ,0.0,-0.2
33.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,30.439245823526093,20.0,0.0,20.0,30.439245823526093,1.0,14.020006147237686,3.51,5.0,175.988173594734, ,0.0, ,0.0,0.0
34.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,15.706696340006854,20.0,0.0,20.0,15.706696340006854,1.0,14.185592261316605,3.57,5.0,183.123351889833, ,0.0, ,0.0,0.0
35.0,3.0, ,autonomous,0.0,1.0,0.0,2.294804303044174,1.0,0.0,32.932355939496524,20.0,0.0,20.0,32.932355939496524,1.0,14.243119679552814,4.07,3.87,184.033273215797, ,0.0, ,0.0,-0.1
36.0,3.0, ,autonomous,0.0,1.0,2.8336003662165297,4.319066147859928,1.0,0.0,25.107166820985817,20.0,0.0,20.0,25.107166820985817,1.0,14.336709945670252,5.0,5.0,171.744581458455, ,0.0, ,0.0,0.2
37.0,3.0, ,autonomous,0.0,1.0,0.6057831692988458,4.319066147859928,1.0,0.0,13.288299499338748,20.0,0.0,20.0,13.288299499338748,1.0,14.492271580519613,3.57,5.0,167.095545232764, ,0.0, ,0.0,0.0
