TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.87,3.8,343.73710985838, ,0.0, ,0.0,-0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,-11.048294804303039,1.0,0.0,30.13701663862457,20.0,0.0,20.0,30.13701663862457,1.0,1.1007801131520576,3.93,3.85,338.157716759096, ,0.0, ,0.0,-0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,-11.048294804303039,1.0,0.0,5.404600819516987,20.0,0.0,20.0,5.404600819516987,1.0,3.064180045507761,4.06,3.87,340.92458748124903, ,0.0, ,0.0,-0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,-11.048294804303039,1.0,0.0,-4.101630231850045,20.0,0.0,20.0,-4.101630231850045,1.0,4.272622263724063,5.0,5.0,345.16084495374804, ,0.0, ,0.0,0.2
4.0,3.0, ,autonomous,0.0,1.0,0.0,-11.048294804303039,1.0,0.0,-3.8845297060664095,20.0,0.0,20.0,-3.8845297060664095,1.0,4.922061173462208,5.0,5.0,347.86238564024103, ,0.0, ,0.0,0.2
5.0,3.0, ,autonomous,0.0,1.0,0.0,-11.048294804303039,1.0,0.0,-3.091693128063333,20.0,0.0,20.0,-3.091693128063333,1.0,5.567858157355511,4.52,4.48,337.643920721207, ,0.0, ,0.0,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,-11.10322728313115,1.0,0.0,-2.3687031343617595,20.0,0.0,20.0,-2.3687031343617595,1.0,6.4040660256310895,4.49,4.39,316.636058514344, ,0.0, ,0.0,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-1.7482780424762083,20.0,0.0,20.0,-1.7482780424762083,1.0,7.005888065867111,4.44,4.36,293.75477351507004, ,0.0, ,0.0,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-1.2485704755939135,20.0,0.0,20.0,-1.2485704755939135,1.0,7.492685874788295,4.3,4.2,288.292443855047, ,0.0, ,0.0,-0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.8750975959133322,20.0,0.0,20.0,-0.8750975959133322,1.0,7.8946529181488785,4.26,4.14,289.04240252044997, ,0.0, ,0.0,-0.0
10.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.5953102238781929,20.0,0.0,20.0,-0.5953102238781929,1.0,8.231624699057972,4.15,4.04,278.65243681556, ,0.0, ,0.0,-0.0
11.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.4020489856332636,20.0,0.0,20.0,-0.4020489856332636,1.0,8.549255445426589,4.12,3.94,287.174774567802, ,0.0, ,0.0,-0.1
12.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.2612313065908345,20.0,0.0,20.0,-0.2612313065908345,1.0,8.865720244493215,4.21,4.05,298.757170172084, ,0.0, ,0.0,-0.0
13.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.16668348570410618,20.0,0.0,20.0,-0.16668348570410618,1.0,9.181364891068332,4.17,4.07,307.720712681171, ,0.0, ,0.0,-0.0
14.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.11471377618841384,20.0,0.0,20.0,-0.11471377618841384,1.0,9.690615842154402,3.93,3.81,314.24800452517104, ,0.0, ,0.0,-0.1
15.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.06766011867650268,20.0,0.0,20.0,-0.06766011867650268,1.0,10.018255044259654,3.92,3.79,318.755578222619, ,0.0, ,0.0,-0.1
16.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.04280539827957625,20.0,0.0,20.0,-0.04280539827957625,1.0,10.310866816155851,4.04,3.84,321.988601603503, ,0.0, ,0.0,-0.1
17.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.022546360806105448,20.0,0.0,20.0,-0.022546360806105448,1.0,10.57390916103041,3.87,3.66,326.242985775806, ,0.0, ,0.0,-0.1
18.0,3.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.015338758597779669,20.0,0.0,20.0,-0.015338758597779669,1.0,10.809721941916358,3.93,5.0,330.611300294244, ,0.0, ,0.0,0.0
19.0,5.0, ,autonomous,0.0,1.0,0.0,-11.506981002517733,1.0,0.0,-0.010059235789910484,20.0,0.0,20.0,-0.010059235789910484,1.0,11.023914080256498,5.0,5.0,334.09060537217704, ,0.0, ,0.0,0.2
20.0,5.0, ,autonomous,0.0,1.0,0.0,-11.454795147631032,1.0,0.0,-0.006209838219963147,20.0,0.0,20.0,-0.006209838219963147,1.0,11.231655768656909,3.99,3.78,339.190014245981, ,0.0, ,0.0,-0.1
21.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,-0.0031979238724306296,20.0,0.0,20.0,-0.0031979238724306296,1.0,11.437475658711051,3.98,5.0,320.903664719851, ,0.0, ,0.0,0.0
22.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,-0.0007166539849950988,20.0,0.0,20.0,-0.0007166539849950988,1.0,11.64161171269165,3.86,3.76,320.903664719851, ,0.0, ,0.0,-0.1
23.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,0.002742540307807427,20.0,0.0,20.0,0.002742540307807427,1.0,11.844684209271565,4.08,3.93,317.995357267784, ,0.0, ,0.0,-0.1
24.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,-0.0028359403665487986,20.0,0.0,20.0,-0.0028359403665487986,1.0,12.046686368537353,3.99,3.76,318.14711122422995, ,0.0, ,0.0,-0.1
25.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,-0.0012893069649348213,20.0,0.0,20.0,-0.0012893069649348213,1.0,12.247602462481609,4.08,5.0,321.83316168898, ,0.0, ,0.0,0.1
26.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,0.0004129764875904218,20.0,0.0,20.0,0.0004129764875904218,1.0,12.447417133900693,4.06,3.81,324.49621961904097, ,0.0, ,0.0,-0.1
27.0,5.0, ,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,0.000404459524733225,20.0,0.0,20.0,0.000404459524733225,1.0,12.6461154690934,4.07,3.94,326.882845188285, ,0.0, ,0.0,-0.1
28.0,5.0,pedestrian alarm,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,0.0,0.003388244925580463,0.0,0.0,0.0,0.003388244925580463,1.0,12.873518518975127,3.92,3.85,328.170123391966, ,0.0,pedestrian detected,39.113059997558594,-0.1
29.0,5.0,pedestrian alarm,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,28.44550132751465,0.002821727649724276,0.0,28.44550132751465,0.0,0.002821727649724276,1.0,12.651281549900062,4.06,3.95,318.603243381018, ,0.0,pedestrian detected,26.31089973449707,-0.1
30.0,5.0,pedestrian alarm,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,82.21855163574219,-0.0002966048292132614,0.0,82.21855163574219,0.0,-0.0002966048292132614,1.0,9.064751416173454,4.25,4.14,308.28991583685297, ,0.0,pedestrian detected,15.556289672851562,-0.0
31.0,5.0,pedestrian alarm,autonomous,0.0,1.0,0.0,-10.913710231174178,1.0,100.0,0.0069196691569279704,0.0,100.0,0.0,0.0069196691569279704,1.0,2.7938881123498045,4.05,3.85,314.99039279302, ,0.0,pedestrian detected,10.289629936218262,-0.1
