TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.02,3.64,2419.5827477943103, ,0.0, ,0.0,0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,1.3926522870537177,20.0,0.0,20.0,1.3926522870537177,1.0,1.1006615425254922,3.37,3.33,2422.2541206176, ,0.0, ,0.0,-0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-1.3155491009116602,20.0,0.0,20.0,-1.3155491009116602,1.0,3.0641550915490283,3.39,3.25,2419.5827477943103, ,0.0, ,0.0,-0.1
3.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-2.1210526454936485,20.0,0.0,20.0,-2.1210526454936485,1.0,4.27261778680636,3.45,3.1,2419.5827477943103, ,0.0, ,0.0,-0.1
4.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-1.784556938924478,20.0,0.0,20.0,-1.784556938924478,1.0,4.92205512081057,3.39,3.17,2419.5827477943103, ,0.0, ,0.0,-0.1
5.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-1.4139981110323043,20.0,0.0,20.0,-1.4139981110323043,1.0,5.567854298622343,3.31,3.13,2419.5827477943103, ,0.0, ,0.0,-0.1
6.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-1.0880032274466354,20.0,0.0,20.0,-1.0880032274466354,1.0,6.404063635668706,3.36,3.16,2424.93139869073, ,0.0, ,0.0,-0.1
7.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.8001905681687491,20.0,0.0,20.0,-0.8001905681687491,1.0,7.005886765955802,3.35,3.19,2422.2541206176, ,0.0, ,0.0,-0.1
8.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.5755613165837823,20.0,0.0,20.0,-0.5755613165837823,1.0,7.492685224819321,3.5,3.06,2419.5827477943103, ,0.0, ,0.0,-0.1
9.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.4009711710560864,20.0,0.0,20.0,-0.4009711710560864,1.0,7.8946526091937725,3.25,3.12,2416.91726070465, ,0.0, ,0.0,-0.1
10.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.2685609586998265,20.0,0.0,20.0,-0.2685609586998265,1.0,8.231624559294195,3.2,3.09,2424.93139869073, ,0.0, ,0.0,-0.1
11.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.18272528966598056,20.0,0.0,20.0,-0.18272528966598056,1.0,8.549255384902532,3.32,3.19,2422.2541206176, ,0.0, ,0.0,-0.1
12.0,5.0,truck alarm,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.12030388063243147,20.0,0.0,20.0,-0.12030388063243147,1.0,8.849916039368203,3.14,3.05,2422.2541206176, ,0.0,truck detected,36.98821640014648,-0.1
13.0,5.0,truck alarm,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.08085854399198256,20.0,0.0,20.0,-0.08085854399198256,1.0,9.18136488068176,3.11,3.07,2422.2541206176, ,0.0,truck detected,11.98591423034668,-0.1
14.0,5.0, ,autonomous,0.0,1.0,0.0,76.86289768825819,1.0,0.0,-0.050229272132587884,20.0,0.0,20.0,-0.050229272132587884,1.0,9.690615838278012,3.25,3.12,2422.2541206176, ,0.0, ,0.0,-0.1
