angular_x,angular_y,angular_z,linear_x,linear_y,linear_z
0.0,0.0,0.0,-0.107044952759,0.377964962304,0.0
0.0,0.0,0.0,-0.105657328022,0.373065398919,0.0
0.0,0.0,0.0,-0.105773298595,0.373474879348,0.0
0.0,0.0,0.0,-0.116544363684,0.404631950656,0.0
0.0,0.0,0.0,-0.109407688984,0.378605704415,0.0
0.0,0.0,0.0,-0.108720086306,0.376226252855,0.0
0.0,0.0,0.0,-0.123833194365,0.408132070881,0.0
0.0,0.0,0.0,-0.120136216496,0.387412514153,0.0
0.0,0.0,0.0,-0.122150579409,0.387823046184,0.0
0.0,0.0,0.0,-0.126306894934,0.388709661068,0.0
0.0,0.0,0.0,-0.12744711618,0.389002072473,0.0
0.0,0.0,0.0,-0.125775970862,0.382842463942,0.0
0.0,0.0,0.0,-0.126728943321,0.382819360483,0.0
0.0,0.0,0.0,-0.1357837128,0.39478056864,0.0
0.0,0.0,0.0,-0.133598722207,0.387089420287,0.0
0.0,0.0,0.0,-0.134286692631,0.38160409422,0.0
0.0,0.0,0.0,-0.142421872567,0.387209727689,0.0
0.0,0.0,0.0,-0.143912831918,0.383264294324,0.0
0.0,0.0,0.0,-0.147347271558,0.384788768965,0.0
0.0,0.0,0.0,-0.147311628143,0.384867574535,0.0
0.0,0.0,0.0,-0.148896363758,0.386743699264,0.0
0.0,0.0,0.0,-0.146286089253,0.384977306759,0.0
0.0,0.0,0.0,-0.144204087509,0.387040950817,0.0
0.0,0.0,0.0,-0.143282667025,0.387923453065,0.0
0.0,0.0,0.0,-0.146620574905,0.386127118679,0.0
0.0,0.0,0.0,-0.147787195129,0.385678343983,0.0
0.0,0.0,0.0,-0.148438490602,0.385907679135,0.0
0.0,0.0,0.0,-0.148734996212,0.385367530658,0.0
0.0,0.0,0.0,-0.149037477176,0.386071127205,0.0
0.0,0.0,0.0,-0.149280749644,0.386731000331,0.0
0.0,0.0,0.0,-0.149285602132,0.385821565371,0.0
0.0,0.0,0.0,-0.149516759825,0.386625715912,0.0
0.0,0.0,0.0,-0.149843020814,0.387139936238,0.0
0.0,0.0,0.0,-0.150424025891,0.387970010137,0.0
0.0,0.0,0.0,-0.150353040195,0.388025853342,0.0
0.0,0.0,0.0,-0.150159602461,0.388304763454,0.0
0.0,0.0,0.0,-0.150476513508,0.389962346275,0.0
0.0,0.0,0.0,-0.150422370167,0.389890839808,0.0
0.0,0.0,0.0,-0.150743242174,0.390395566417,0.0
0.0,0.0,0.0,-0.151031344403,0.391337275676,0.0
0.0,0.0,0.0,-0.150742903768,0.39191086087,0.0
0.0,0.0,0.0,-0.150775463532,0.391613580161,0.0
0.0,0.0,0.0,-0.151156831046,0.392864883838,0.0
0.0,0.0,0.0,-0.151712521199,0.392877481618,0.0
0.0,0.0,0.0,-0.151582993761,0.393747131561,0.0
0.0,0.0,0.0,-0.151103624979,0.3936831318,0.0
0.0,0.0,0.0,-0.15141304627,0.394623142874,0.0
0.0,0.0,0.0,-0.152046241799,0.394412117733,0.0
0.0,0.0,0.0,-0.152353543143,0.394984434367,0.0
0.0,0.0,0.0,-0.151437042292,0.395231499863,0.0
0.0,0.0,0.0,-0.150912362559,0.396304620172,0.0
0.0,0.0,0.0,-0.151372946249,0.396005442834,0.0
0.0,0.0,0.0,-0.151637964417,0.396277971155,0.0
0.0,0.0,0.0,-0.151713500277,0.396853499357,0.0
0.0,0.0,0.0,-0.151837389826,0.397177570722,0.0
0.0,0.0,0.0,-0.151892500534,0.397553657231,0.0
0.0,0.0,0.0,-0.151257676336,0.39803981021,0.0
0.0,0.0,0.0,-0.150996043882,0.398402770775,0.0
0.0,0.0,0.0,-0.151565669464,0.399649672063,0.0
0.0,0.0,0.0,-0.151373072212,0.398222208914,0.0
0.0,0.0,0.0,-0.151868374343,0.399116132111,0.0
0.0,0.0,0.0,-0.151868974552,0.399413216354,0.0
0.0,0.0,0.0,-0.150853202288,0.39991575131,0.0
0.0,0.0,0.0,-0.150649868096,0.39988290372,0.0
0.0,0.0,0.0,-0.150666892369,0.40025079819,0.0
0.0,0.0,0.0,-0.150502381536,0.40022810015,0.0
0.0,0.0,0.0,-0.150033299201,0.399678097413,0.0
0.0,0.0,0.0,-0.150151787415,0.400457973332,0.0
0.0,0.0,0.0,-0.149832384444,0.401022139544,0.0
0.0,0.0,0.0,-0.150318410809,0.401898394151,0.0
0.0,0.0,0.0,-0.151050431684,0.402210463023,0.0
0.0,0.0,0.0,-0.151352766411,0.403592051749,0.0
0.0,0.0,0.0,-0.151622873026,0.403283415098,0.0
0.0,0.0,0.0,-0.151915495645,0.404302207039,0.0
0.0,0.0,0.0,-0.151934225856,0.40358030037,0.0
0.0,0.0,0.0,-0.152568980204,0.403780917603,0.0
0.0,0.0,0.0,-0.152879735528,0.401713783669,0.0
0.0,0.0,0.0,-0.152788893536,0.401176305608,0.0
0.0,0.0,0.0,-0.152336216208,0.39776058338,0.0
0.0,0.0,0.0,-0.151692483882,0.394485408176,0.0
0.0,0.0,0.0,-0.150627671045,0.39117513451,0.0
0.0,0.0,0.0,-0.149438379726,0.387464157219,0.0
0.0,0.0,0.0,-0.147489440993,0.383899196708,0.0
0.0,0.0,0.0,-0.146933813514,0.381079290072,0.0
0.0,0.0,0.0,-0.144563486602,0.376073787312,0.0
0.0,0.0,0.0,-0.143989431708,0.373132347112,0.0
0.0,0.0,0.0,-0.142592109997,0.368940308483,0.0
0.0,0.0,0.0,-0.142136907271,0.365638885203,0.0
0.0,0.0,0.0,-0.141478955627,0.361608438954,0.0
0.0,0.0,0.0,-0.140615411408,0.358661987036,0.0
0.0,0.0,0.0,-0.139731092987,0.353682264907,0.0
0.0,0.0,0.0,-0.138742518501,0.350987286204,0.0
0.0,0.0,0.0,-0.138005769327,0.347267416158,0.0
0.0,0.0,0.0,-0.136794507904,0.344534761934,0.0
0.0,0.0,0.0,-0.136324734096,0.340523820482,0.0
0.0,0.0,0.0,-0.13542360513,0.337110556897,0.0
0.0,0.0,0.0,-0.134034396456,0.3338892279,0.0
0.0,0.0,0.0,-0.133020600747,0.331356637441,0.0
0.0,0.0,0.0,-0.13214473316,0.327558683602,0.0
0.0,0.0,0.0,-0.131579090903,0.324786606318,0.0
0.0,0.0,0.0,-0.130810381707,0.322057050669,0.0
0.0,0.0,0.0,-0.130059930735,0.319199253538,0.0
0.0,0.0,0.0,-0.129409580984,0.316289598447,0.0
0.0,0.0,0.0,-0.128922639331,0.313656667023,0.0
0.0,0.0,0.0,-0.128416679442,0.31092099339,0.0
0.0,0.0,0.0,-0.128322777894,0.308946578484,0.0
0.0,0.0,0.0,-0.127837930975,0.305700466949,0.0
0.0,0.0,0.0,-0.127308153745,0.303013879496,0.0
0.0,0.0,0.0,-0.126854336957,0.300271009256,0.0
0.0,0.0,0.0,-0.126228651368,0.297892116273,0.0
0.0,0.0,0.0,-0.12575510788,0.295325270818,0.0
0.0,0.0,0.0,-0.125456379919,0.292796058262,0.0
0.0,0.0,0.0,-0.125248246216,0.290315146743,0.0
0.0,0.0,0.0,-0.125232815656,0.288211658915,0.0
0.0,0.0,0.0,-0.125252873585,0.285931602029,0.0
0.0,0.0,0.0,-0.125189451579,0.283694915878,0.0
0.0,0.0,0.0,-0.1251883416,0.282017876227,0.0
0.0,0.0,0.0,-0.125374840613,0.279405047784,0.0
0.0,0.0,0.0,-0.125728387408,0.27749867201,0.0
0.0,0.0,0.0,-0.126217052638,0.275493330797,0.0
0.0,0.0,0.0,-0.126542959187,0.273657329394,0.0
0.0,0.0,0.0,-0.1267968289,0.271633752169,0.0
0.0,0.0,0.0,-0.127092907176,0.269649799711,0.0
0.0,0.0,0.0,-0.127489869751,0.267681078137,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.170929763306,0.246542118139,0.0
0.0,0.0,0.0,0.170658409521,0.2467300291,0.0
0.0,0.0,0.0,0.170810524994,0.246624744402,0.0
0.0,0.0,0.0,0.170817010001,0.246620252806,0.0
0.0,0.0,0.0,0.171057804002,0.246453297178,0.0
0.0,0.0,0.0,0.170894092242,0.246566845372,0.0
0.0,0.0,0.0,0.170553178881,0.24680278194,0.0
0.0,0.0,0.0,0.170664590937,0.24672575342,0.0
0.0,0.0,0.0,0.170352281171,0.246941491653,0.0
0.0,0.0,0.0,0.169926109211,0.247234943745,0.0
0.0,0.0,0.0,0.169832744503,0.247299087937,0.0
0.0,0.0,0.0,0.168740225898,0.248045834804,0.0
0.0,0.0,0.0,0.167483049726,0.248896420333,0.0
0.0,0.0,0.0,0.165580989621,0.250165816762,0.0
0.0,0.0,0.0,0.163715576891,0.251390552494,0.0
0.0,0.0,0.0,0.161684206786,0.25270183473,0.0
0.0,0.0,0.0,0.158786413177,0.254532659968,0.0
0.0,0.0,0.0,0.15603174569,0.256230549188,0.0
0.0,0.0,0.0,0.152801727205,0.258169773915,0.0
0.0,0.0,0.0,0.150073998391,0.259764884091,0.0
0.0,0.0,0.0,0.145760369672,0.262209676849,0.0
0.0,0.0,0.0,0.142399327582,0.264050054922,0.0
0.0,0.0,0.0,0.137683248797,0.266539533655,0.0
0.0,0.0,0.0,0.132725099001,0.269042836915,0.0
0.0,0.0,0.0,0.126775436249,0.271897018674,0.0
0.0,0.0,0.0,0.121615835694,0.274243666305,0.0
0.0,0.0,0.0,0.116224434297,0.276571655945,0.0
0.0,0.0,0.0,0.109501731231,0.279301576897,0.0
0.0,0.0,0.0,0.104429853806,0.281237276395,0.0
0.0,0.0,0.0,0.0992048017635,0.283122601194,0.0
0.0,0.0,0.0,0.0955777829815,0.284367521704,0.0
0.0,0.0,0.0,0.0870497212755,0.287092922285,0.0
0.0,0.0,0.0,0.0796557853278,0.289231664698,0.0
0.0,0.0,0.0,0.0750480147271,0.290461349383,0.0
0.0,0.0,0.0,0.0679972406672,0.292192360033,0.0
0.0,0.0,0.0,0.062444986196,0.293429077801,0.0
0.0,0.0,0.0,0.0551651432306,0.294884395946,0.0
0.0,0.0,0.0,0.0485868959768,0.296039378359,0.0
0.0,0.0,0.0,0.0425666262095,0.296964782985,0.0
0.0,0.0,0.0,0.0356913776273,0.297869309535,0.0
0.0,0.0,0.0,0.0294463354808,0.298551357938,0.0
0.0,0.0,0.0,0.021173333361,0.299251883794,0.0
0.0,0.0,0.0,0.0186550722941,0.299419418672,0.0
0.0,0.0,0.0,0.010248311404,0.299824902424,0.0
0.0,0.0,0.0,0.00149529341013,0.299996273473,0.0
0.0,0.0,0.0,-0.00445531985094,0.299966915051,0.0
0.0,0.0,0.0,-0.00823978550071,0.299886821876,0.0
0.0,0.0,0.0,-0.0150990582392,0.299619789801,0.0
0.0,0.0,0.0,-0.0233573131761,0.299089344379,0.0
0.0,0.0,0.0,-0.0250447111551,0.298952776276,0.0
0.0,0.0,0.0,-0.0335326280225,0.298120047729,0.0
0.0,0.0,0.0,-0.0342958480808,0.298033210908,0.0
0.0,0.0,0.0,-0.0499024806924,0.295820456393,0.0
0.0,0.0,0.0,-0.0499024806924,0.295820456393,0.0
0.0,0.0,0.0,-0.060428983773,0.293850877011,0.0
0.0,0.0,0.0,-0.060428983773,0.293850877011,0.0
0.0,0.0,0.0,-0.0715329565709,0.291346934297,0.0
0.0,0.0,0.0,-0.0752983220592,0.290396561094,0.0
0.0,0.0,0.0,-0.0822208627047,0.288512962856,0.0
0.0,0.0,0.0,-0.0833363144562,0.288192745733,0.0
0.0,0.0,0.0,-0.089479233958,0.286345013385,0.0
0.0,0.0,0.0,-0.089479233958,0.286345013385,0.0
0.0,0.0,0.0,-0.0911783247056,0.285808525247,0.0
0.0,0.0,0.0,-0.0959912743146,0.284228209816,0.0
0.0,0.0,0.0,-0.109818806277,0.279177058133,0.0
0.0,0.0,0.0,-0.117380870038,0.276082834217,0.0
0.0,0.0,0.0,-0.121184421863,0.274434574895,0.0
0.0,0.0,0.0,-0.121184421863,0.274434574895,0.0
0.0,0.0,0.0,-0.130697894913,0.270033442865,0.0
0.0,0.0,0.0,-0.135920450711,0.267442762247,0.0
0.0,0.0,0.0,-0.136789413197,0.266999356623,0.0
0.0,0.0,0.0,-0.143144125614,0.263647035451,0.0
0.0,0.0,0.0,-0.147377186346,0.261304353092,0.0
0.0,0.0,0.0,-0.150272998505,0.259649814019,0.0
0.0,0.0,0.0,-0.153962919538,0.257478968864,0.0
0.0,0.0,0.0,-0.15495034476,0.256885948738,0.0
0.0,0.0,0.0,-0.15495034476,0.256885948738,0.0
0.0,0.0,0.0,-0.156681543873,0.255833722972,0.0
0.0,0.0,0.0,-0.163380418299,0.251608503267,0.0
0.0,0.0,0.0,-0.163380418299,0.251608503267,0.0
0.0,0.0,0.0,-0.174317802246,0.24415835808,0.0
0.0,0.0,0.0,-0.177946083146,0.241526792495,0.0
0.0,0.0,0.0,-0.180423326479,0.239681921016,0.0
0.0,0.0,0.0,-0.182869965496,0.237820469514,0.0
0.0,0.0,0.0,-0.186541048172,0.234951989451,0.0
0.0,0.0,0.0,-0.189416928194,0.232639694191,0.0
0.0,0.0,0.0,-0.192555760082,0.230048428074,0.0
0.0,0.0,0.0,-0.192555760082,0.230048428074,0.0
0.0,0.0,0.0,-0.192555760082,0.230048428074,0.0
0.0,0.0,0.0,-0.199537436702,0.224019667339,0.0
0.0,0.0,0.0,-0.199537436702,0.224019667339,0.0
0.0,0.0,0.0,-0.199537436702,0.224019667339,0.0
0.0,0.0,0.0,-0.207544036791,0.216622881507,0.0
0.0,0.0,0.0,-0.209634676583,0.214600331719,0.0
0.0,0.0,0.0,-0.21182427827,0.212439344603,0.0
0.0,0.0,0.0,-0.21182427827,0.212439344603,0.0
0.0,0.0,0.0,-0.21182427827,0.212439344603,0.0
0.0,0.0,0.0,-0.21859229163,0.205468756847,0.0
0.0,0.0,0.0,-0.219645146904,0.204342872255,0.0
0.0,0.0,0.0,-0.219645146904,0.204342872255,0.0
0.0,0.0,0.0,-0.2200166639,0.203942804742,0.0
0.0,0.0,0.0,-1.0,1.0,0.0
0.0,0.0,0.0,0.719285874627,-0.201120842964,0.0
0.0,0.0,0.0,-0.156679996571,0.0438095812772,0.0
0.0,0.0,0.0,-0.124340178008,0.0323749347554,0.0
0.0,0.0,0.0,-0.115650797499,0.0271158483603,0.0
0.0,0.0,0.0,-0.132848739369,0.0295036769388,0.0
0.0,0.0,0.0,-0.14930055335,0.0329699575168,0.0
0.0,0.0,0.0,-0.108651471934,0.0211797297933,0.0
0.0,0.0,0.0,-0.133747092661,0.0249361577857,0.0
0.0,0.0,0.0,-0.107971310445,0.0179918321391,0.0
0.0,0.0,0.0,-0.12212325721,0.0180411879565,0.0
0.0,0.0,0.0,-0.111993199963,0.0147812947493,0.0
0.0,0.0,0.0,-0.102697758761,0.0107922120154,0.0
0.0,0.0,0.0,-0.114569579316,0.0103988756857,0.0
0.0,0.0,0.0,-0.106867768883,0.00896643866321,0.0
0.0,0.0,0.0,-0.0970974957365,0.00605621406738,0.0
0.0,0.0,0.0,-0.103872793008,0.00461787916103,0.0
0.0,0.0,0.0,-0.110320415073,0.00313858002003,0.0
0.0,0.0,0.0,-0.104391091637,0.00150152914818,0.0
0.0,0.0,0.0,-0.103968733647,-0.000694972074629,0.0
0.0,0.0,0.0,-0.104141643783,-0.00278820797889,0.0
0.0,0.0,0.0,-0.103854576661,-0.00514163924021,0.0
0.0,0.0,0.0,-0.100122753133,-0.00581632920221,0.0
0.0,0.0,0.0,-0.108814643117,-0.00760532084193,0.0
0.0,0.0,0.0,-0.10287396201,-0.00856845693804,0.0
0.0,0.0,0.0,-0.103795940416,-0.0100245556877,0.0
0.0,0.0,0.0,-0.0985574410504,-0.011490330486,0.0
0.0,0.0,0.0,-0.103488528089,-0.0128925130123,0.0
0.0,0.0,0.0,-0.106159661396,-0.0138554119901,0.0
0.0,0.0,0.0,-0.101764951266,-0.0146166505554,0.0
0.0,0.0,0.0,-0.100830060708,-0.0149927351163,0.0
0.0,0.0,0.0,-0.105140423637,-0.0165005032042,0.0
0.0,0.0,0.0,-0.0993285403765,-0.0170690610489,0.0
0.0,0.0,0.0,-0.102298013422,-0.017721192224,0.0
0.0,0.0,0.0,-0.106192407726,-0.0188045617552,0.0
0.0,0.0,0.0,-0.103027749822,-0.0188632208494,0.0
0.0,0.0,0.0,-0.102895244114,-0.0192048849699,0.0
0.0,0.0,0.0,-0.102372261378,-0.0196742379498,0.0
0.0,0.0,0.0,-0.10386427926,-0.0206668442546,0.0
0.0,0.0,0.0,-0.102186532532,-0.0205564529214,0.0
0.0,0.0,0.0,-0.1015399694,-0.021009946322,0.0
0.0,0.0,0.0,-0.103612820853,-0.0216707099699,0.0
0.0,0.0,0.0,-0.102012102647,-0.021478823489,0.0
0.0,0.0,0.0,-0.100606558068,-0.0212969388422,0.0
0.0,0.0,0.0,-0.103037366905,-0.0218354934441,0.0
0.0,0.0,0.0,-0.100804128132,-0.021602622286,0.0
