TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.47,4.14,1062.5741411107, ,0.0, ,0.0,-0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.7292286564431265,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,4.51,4.14,1074.54390446703, ,0.0, ,0.0,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.7292286564431265,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.98,3.8,1085.17376996096, ,0.0, ,0.0,-0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.7292286564431265,1.0,0.0,-1.7570823399857822,20.0,0.0,20.0,-1.7570823399857822,1.0,4.228419133900141,3.98,3.78,1080.3644198832, ,0.0, ,0.0,-0.1
4.0,0.0, ,manual,0.0,1.0,23.385976958876924,0.7292286564431265,1.0,0.0,-1.4584573128862532,23.385976958876924,0.0,20.0,-1.3797975169564207,1.0,5.011567510101994,4.42,4.19,1083.56590269492, ,0.0, ,0.0,-0.0
5.0,0.0, ,manual,0.0,1.0,58.05294880598154,0.7292286564431265,1.0,0.0,-1.4584573128862532,58.05294880598154,0.0,20.0,-0.6105393886140824,1.0,5.99685854517067,4.53,4.32,1086.24833505286, ,0.0, ,0.0,0.0
6.0,0.0, ,manual,0.0,1.0,56.568245975432966,2.835889219501041,1.0,0.0,-5.6717784390020825,56.568245975432966,0.0,20.0,1.4157869585544072,1.0,8.562770152455755,4.22,4.17,1076.12508878032, ,0.0, ,0.0,-0.0
7.0,0.0, ,manual,0.0,1.0,52.607003891050596,0.8363469901579208,1.0,0.0,-1.6726939803158416,52.607003891050596,0.0,20.0,22.772872794235358,1.0,11.590238389499373,4.31,4.26,1097.6611037201899, ,0.0, ,0.0,-0.0
8.0,0.0, ,manual,0.0,1.0,54.752422369726105,0.7374685282673283,1.0,0.0,-1.474937056534657,54.752422369726105,0.0,20.0,39.08221095737885,1.0,13.312339013739226,4.18,4.02,1104.8471189896002, ,0.0, ,0.0,-0.0
9.0,0.0,obstacle alarm,manual,0.0,1.0,54.175631342030975,-0.13321126115815218,1.0,0.0,0.2664225223163044,54.175631342030975,0.0,20.0,57.30592000537374,1.0,14.985541565025905,4.08,3.95,1114.3874100967998, ,0.0,false alarm,38.27238845825195,-0.1
10.0,0.0,obstacle alarm,manual,0.0,1.0,26.68802929732205,-1.852597848477913,1.0,0.0,3.705195696955826,26.68802929732205,0.0,15.0,66.33058161987915,1.0,16.88297849332037,4.06,3.99,1138.08861658728, ,0.0,false alarm,22.77825927734375,-0.1
11.0,0.0, ,manual,0.0,1.0,0.0,-0.4298466468299296,1.0,0.0,0.8596932936598591,0.0,0.0,15.0,64.79192378874134,1.0,17.472802050023606,4.25,4.23,1149.41736034004, ,0.0, ,0.0,-0.0
12.0,3.0, ,autonomous,0.0,1.0,0.0,2.239871824216067,1.0,0.0,-4.423565173601485,15.0,0.0,15.0,-4.423565173601485,1.0,17.298555694870103,4.69,4.65,1138.67929598647, ,0.0, ,0.0,0.1
13.0,3.0, ,autonomous,0.0,1.0,0.0,0.7649347676813818,1.0,0.0,-9.003020451634944,15.0,0.0,15.0,-9.003020451634944,1.0,17.275046049835414,4.22,4.18,1112.69187536872, ,0.0, ,0.0,-0.0
