TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,5.0,5.0,213.52921079603698, ,0.0, ,0.0,0.6
1.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,23.543829892723853,20.0,0.0,20.0,23.543829892723853,1.0,1.1007340988683576,3.84,3.67,215.51724137931, ,0.0, ,0.0,0.2
2.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,3.861684427052872,20.0,0.0,20.0,3.861684427052872,1.0,3.064168731394417,4.29,4.09,217.287384294468, ,0.0, ,0.0,0.4
3.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-3.6449721574089047,20.0,0.0,20.0,-3.6449721574089047,1.0,4.272621015925022,4.16,3.97,218.31201152687402, ,0.0, ,0.0,0.3
4.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-3.402399790261448,20.0,0.0,20.0,-3.402399790261448,1.0,4.922059393844501,4.15,3.88,219.867200211072, ,0.0, ,0.0,0.3
5.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-2.7361192846473585,20.0,0.0,20.0,-2.7361192846473585,1.0,5.50856515737672,4.26,4.08,237.546618523885, ,0.0, ,0.0,0.4
6.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-2.0741682251097937,20.0,0.0,20.0,-2.0741682251097937,1.0,6.404065320076152,4.03,3.82,239.08002008272203, ,0.0, ,0.0,0.3
7.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-1.5254362547548863,20.0,0.0,20.0,-1.5254362547548863,1.0,7.0058876829050005,4.21,4.12,240.633346969223, ,0.0, ,0.0,0.4
8.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-1.091088718918484,20.0,0.0,20.0,-1.091088718918484,1.0,7.492685685598402,3.83,3.68,242.20699009373402, ,0.0, ,0.0,0.2
9.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-0.7657202546660544,20.0,0.0,20.0,-0.7657202546660544,1.0,7.894652828728014,3.6,3.47,241.85551551503102, ,0.0, ,0.0,0.2
10.0,3.0, ,autonomous,0.0,1.0,0.0,-0.07827878233004526,1.0,0.0,-0.5221642040066241,20.0,0.0,20.0,-0.5221642040066241,1.0,8.231624657559022,3.59,2.96,242.031125202701, ,0.0, ,0.0,0.1
