TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,5.0,5.0,282.071533340855, ,0.0, ,0.0,0.2
1.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-4.2876173693515005,20.0,0.0,20.0,-4.2876173693515005,1.0,1.0044714862078867,3.72,5.0,279.939533060859, ,0.0, ,0.0,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-2.6412022993457693,20.0,0.0,20.0,-2.6412022993457693,1.0,3.0641576338738323,3.82,3.89,289.796273219926, ,0.0, ,0.0,-0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-1.7299492502762934,20.0,0.0,20.0,-1.7299492502762934,1.0,4.272617200371744,3.89,3.74,298.35605811976, ,0.0, ,0.0,-0.1
4.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-1.3694132434263295,20.0,0.0,20.0,-1.3694132434263295,1.0,4.922054457005326,4.05,3.98,302.416306287235, ,0.0, ,0.0,-0.1
5.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-1.0860293706322048,20.0,0.0,20.0,-1.0860293706322048,1.0,5.5678538754720535,4.04,3.84,301.868566426178, ,0.0, ,0.0,-0.1
6.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.8330236203858652,20.0,0.0,20.0,-0.8330236203858652,1.0,6.404063371134588,4.31,4.17,296.498354434133, ,0.0, ,0.0,-0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.6187611406259927,20.0,0.0,20.0,-0.6187611406259927,1.0,7.005886625250037,3.88,3.91,294.143600905962, ,0.0, ,0.0,-0.1
8.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.43759172172198335,20.0,0.0,20.0,-0.43759172172198335,1.0,7.4926851532921335,5.0,5.0,288.541997287705, ,0.0, ,0.0,0.2
9.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.3040025952206875,20.0,0.0,20.0,-0.3040025952206875,1.0,7.894652575246894,5.0,5.0,288.292443855047, ,0.0, ,0.0,0.2
10.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.20842972421558947,20.0,0.0,20.0,-0.20842972421558947,1.0,8.231624543857912,5.0,5.0,291.061501295224, ,0.0, ,0.0,0.2
11.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.14355498879758288,20.0,0.0,20.0,-0.14355498879758288,1.0,8.54925537827244,5.0,3.81,294.53345900094297, ,0.0, ,0.0,0.0
12.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.08998561169430364,20.0,0.0,20.0,-0.08998561169430364,1.0,8.8657202164756,3.87,3.71,297.15915844526296, ,0.0, ,0.0,-0.1
13.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.061009335789429735,20.0,0.0,20.0,-0.061009335789429735,1.0,9.181364879464674,5.0,5.0,299.428092343624, ,0.0, ,0.0,0.2
14.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.03547133649675732,20.0,0.0,20.0,-0.03547133649675732,1.0,9.690615837754981,3.94,5.0,300.91478093404, ,0.0, ,0.0,0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.023543169741176484,20.0,0.0,20.0,-0.023543169741176484,1.0,10.018255042757763,5.0,5.0,302.142188113726, ,0.0, ,0.0,0.2
16.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.014401939798272312,20.0,0.0,20.0,-0.014401939798272312,1.0,10.310866815683141,5.0,3.8,302.828417418691, ,0.0, ,0.0,0.0
17.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.006951524466061246,20.0,0.0,20.0,-0.006951524466061246,1.0,10.573909160886137,5.0,5.0,302.69092229924, ,0.0, ,0.0,0.2
18.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.005847227804041053,20.0,0.0,20.0,-0.005847227804041053,1.0,10.809721941862783,3.92,5.0,302.279185055317, ,0.0, ,0.0,0.0
19.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.004948925717245658,20.0,0.0,20.0,-0.004948925717245658,1.0,11.023914080226962,3.89,5.0,301.05066682722696, ,0.0, ,0.0,0.0
20.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,0.00017315910106563238,20.0,0.0,20.0,0.00017315910106563238,1.0,11.231655768643662,3.77,5.0,302.279185055317, ,0.0, ,0.0,0.0
21.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,0.0003699338315718125,20.0,0.0,20.0,0.0003699338315718125,1.0,11.437475658709696,3.69,3.82,303.79439195552504, ,0.0, ,0.0,-0.1
22.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,0.0006648767171748233,20.0,0.0,20.0,0.0006648767171748233,1.0,11.641611712691514,3.65,5.0,305.464764639399, ,0.0, ,0.0,0.0
23.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.00641150792641965,20.0,0.0,20.0,-0.00641150792641965,1.0,11.844684209272046,3.58,3.45,306.870838064259, ,0.0, ,0.0,-0.2
24.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.0017405985581664188,20.0,0.0,20.0,-0.0017405985581664188,1.0,12.046686368537529,3.76,3.56,307.720712681171, ,0.0, ,0.0,-0.1
25.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.00018921591532214776,20.0,0.0,20.0,-0.00018921591532214776,1.0,12.247602462481716,3.65,3.57,308.718202025191, ,0.0, ,0.0,-0.2
26.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.002630413357942262,20.0,0.0,20.0,-0.002630413357942262,1.0,12.447417133900943,3.61,5.0,309.578354281469, ,0.0, ,0.0,0.0
27.0,3.0, ,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.0002724793227437683,20.0,0.0,20.0,-0.0002724793227437683,1.0,12.646115469093425,3.69,3.62,310.44331305103697, ,0.0, ,0.0,-0.1
28.0,3.0,pedestrian alarm,autonomous,0.0,1.0,0.0,12.905012588693054,1.0,0.0,-0.001266357606857758,0.0,0.0,0.0,-0.001266357606857758,1.0,12.873470254337716,3.69,3.63,311.313118734823, ,0.0,pedestrian detected,38.189544677734375,-0.1
