TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.59,3.33,746.558365933049, ,0.0, ,0.0,-0.2
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.5397116044861434,1.0,0.0,-4.2876173693515005,20.0,0.0,20.0,-4.2876173693515005,1.0,1.0044714862078867,3.8,3.39,746.050631770596, ,0.0, ,0.0,-0.2
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.5397116044861434,1.0,0.0,-2.7222556486322738,20.0,0.0,20.0,-2.7222556486322738,1.0,2.9827933104343494,3.36,3.14,748.596232345107, ,0.0, ,0.0,-0.2
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.5397116044861434,1.0,0.0,-1.7299492502762934,20.0,0.0,20.0,-1.7299492502762934,1.0,4.272617200371744,3.32,3.01,754.51756071716, ,0.0, ,0.0,-0.3
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.5397116044861434,1.0,0.0,-1.3694132434263295,20.0,0.0,20.0,-1.3694132434263295,1.0,4.922054457005326,3.74,3.45,759.21739263793, ,0.0, ,0.0,-0.2
5.0,5.0, ,autonomous,0.0,1.0,0.0,0.5479514763103737,1.0,0.0,-1.0860293706322048,20.0,0.0,20.0,-1.0860293706322048,1.0,5.5678538754720535,3.49,3.32,762.648293147361, ,0.0, ,0.0,-0.2
6.0,5.0, ,autonomous,0.0,1.0,0.0,0.5479514763103737,1.0,0.0,-0.8330236203858652,20.0,0.0,20.0,-0.8330236203858652,1.0,6.404063371134588,3.52,3.15,762.11844540031, ,0.0, ,0.0,-0.2
7.0,5.0, ,autonomous,0.0,1.0,0.0,0.5479514763103737,1.0,0.0,-0.6187611406259927,20.0,0.0,20.0,-0.6187611406259927,1.0,7.005886625250037,3.37,3.22,752.1893976798269, ,0.0, ,0.0,-0.2
8.0,5.0, ,autonomous,0.0,1.0,0.0,0.6385900663767359,1.0,0.0,-0.43759172172198335,20.0,0.0,20.0,-0.43759172172198335,1.0,7.4926851532921335,3.72,3.42,749.6193432974741, ,0.0, ,0.0,-0.2
9.0,5.0, ,autonomous,0.0,1.0,0.0,0.6385900663767359,1.0,0.0,-0.3040025952206875,20.0,0.0,20.0,-0.3040025952206875,1.0,7.894652575246894,4.27,5.0,792.6830911660069, ,0.0, ,0.0,0.1
