TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.84,3.73,197.581601201296, ,0.0, ,0.0,0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,31.58429798793568,20.0,0.0,20.0,31.58429798793568,1.0,1.1007917331016626,4.18,4.21,198.42844670211898, ,0.0, ,0.0,0.2
2.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,5.74325199528343,20.0,0.0,20.0,5.74325199528343,1.0,3.064182974729201,3.73,3.62,200.577663671374, ,0.0, ,0.0,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-4.201682609789437,20.0,0.0,20.0,-4.201682609789437,1.0,4.272622567241303,3.77,3.77,195.289614498301, ,0.0, ,0.0,0.1
4.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-3.99102804288362,20.0,0.0,20.0,-3.99102804288362,1.0,4.922061598743999,3.45,3.37,195.08388607101102, ,0.0, ,0.0,-0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-3.1745730595191084,20.0,0.0,20.0,-3.1745730595191084,1.0,5.567858427702207,3.64,3.74,198.641293552104, ,0.0, ,0.0,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-2.432355904818948,20.0,0.0,20.0,-2.432355904818948,1.0,6.404066192458335,3.56,3.6,201.450443190975, ,0.0, ,0.0,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-1.797459176929472,20.0,0.0,20.0,-1.797459176929472,1.0,7.005888154755487,3.55,3.62,203.890225502589, ,0.0, ,0.0,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-1.2824978424585345,20.0,0.0,20.0,-1.2824978424585345,1.0,7.492685920708888,3.55,3.48,205.702061134653, ,0.0, ,0.0,-0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.8962889630087387,20.0,0.0,20.0,-0.8962889630087387,1.0,7.89465293728954,3.76,3.75,207.08221163801997, ,0.0, ,0.0,0.1
10.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.6117131866482723,20.0,0.0,20.0,-0.6117131866482723,1.0,8.231624709121391,3.44,3.37,208.246563931695, ,0.0, ,0.0,-0.0
11.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.409721124057691,20.0,0.0,20.0,-0.409721124057691,1.0,8.549255450279164,3.39,3.38,209.42408376963402, ,0.0, ,0.0,-0.0
12.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.27145404624061165,20.0,0.0,20.0,-0.27145404624061165,1.0,8.865720246600294,4.04,3.81,210.6149957877, ,0.0, ,0.0,0.1
13.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.1746909110691417,20.0,0.0,20.0,-0.1746909110691417,1.0,9.181364891470377,3.82,3.97,211.819529760644, ,0.0, ,0.0,0.1
14.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.11730338291837784,20.0,0.0,20.0,-0.11730338291837784,1.0,9.690615842789931,3.64,3.73,212.79312252628003, ,0.0, ,0.0,0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.07103307151736565,20.0,0.0,20.0,-0.07103307151736565,1.0,10.018255044467416,3.98,4.0,214.022772022943, ,0.0, ,0.0,0.1
16.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.04202721644643448,20.0,0.0,20.0,-0.04202721644643448,1.0,10.310866816327085,3.75,3.68,214.022772022943, ,0.0, ,0.0,0.0
17.0,3.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.028289365395441912,20.0,0.0,20.0,-0.028289365395441912,1.0,10.573909161042721,3.88,3.83,211.819529760644, ,0.0, ,0.0,0.1
18.0,2.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.012768632987835926,20.0,0.0,20.0,-0.012768632987835926,1.0,10.809721941922502,4.19,4.13,212.062091780473, ,0.0, ,0.0,0.2
19.0,2.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.0051785689561096035,20.0,0.0,20.0,-0.0051785689561096035,1.0,11.023914080255858,3.77,3.77,211.819529760644, ,0.0, ,0.0,0.1
20.0,2.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.007946160373568588,20.0,0.0,20.0,-0.007946160373568588,1.0,11.231655768656523,4.13,3.96,205.930807248764, ,0.0, ,0.0,0.1
21.0,2.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.0031298042853623136,20.0,0.0,20.0,-0.0031298042853623136,1.0,11.437475658710225,4.01,3.94,206.160062672659, ,0.0, ,0.0,0.1
22.0,2.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-0.0005250672133533268,20.0,0.0,20.0,-0.0005250672133533268,1.0,11.641611712691033,4.17,4.1,208.951481466004, ,0.0, ,0.0,0.2
23.0,1.0, ,autonomous,0.0,1.0,0.0,-4.750286106660568,1.0,0.0,-48.01639488765172,20.0,0.0,20.0,-48.01639488765172,1.0,11.845125623664492,4.39,4.36,209.18751568906399,obstacle detected,35.38225173950195,obstacle detected,33.026824951171875,0.2
24.0,1.0, ,autonomous,0.0,1.0,0.0,-4.983749141680021,1.0,0.0,-10.594517844063896,20.0,0.0,20.0,-10.594517844063896,1.0,12.046742408602162,4.14,3.93,209.42408376963402, ,0.0,obstacle detected,21.163612365722656,0.1
25.0,1.0, ,autonomous,0.0,1.0,0.0,-4.983749141680021,1.0,0.0,3.7000572681427,20.0,0.0,20.0,3.7000572681427,1.0,12.24762628064158,4.6,4.45,205.01886173528, ,0.0,obstacle detected,9.58598518371582,0.3
26.0,1.0, ,autonomous,0.0,1.0,0.0,-4.983749141680021,1.0,0.0,-16.9948701982618,20.0,0.0,20.0,-16.9948701982618,1.0,12.447479370266144,4.24,4.09,193.25165230162702, ,0.0,obstacle detected,4.450525283813477,0.2
27.0,1.0, ,autonomous,0.0,1.0,0.0,-5.011215381094075,1.0,0.0,-5.0643030306271335,20.0,0.0,20.0,-5.0643030306271335,1.0,12.646115477069126,3.91,3.71,193.25165230162702, ,0.0, ,0.0,0.1
