TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.71,3.61,668.3598449405159, ,0.0, ,0.0,0.0,0.8,4.088397790055248,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,-0.0,1.0,0.0,-4.192200738349634,20.0,0.0,20.0,-4.192200738349634,1.0,0.009532675956441677,3.9,3.8,673.0833950326439, ,0.0, ,0.0,0.1899999999999995,0.8,4.088397790055248,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,-9.3838406958114,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.94,3.87,676.4984440535791, ,0.0, ,0.0,0.055000000000000604,0.8,4.088397790055248,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,4.08,3.94,680.642526545059, ,0.0, ,0.0,0.10499999999999954,0.8,4.088397790055248,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,3.67,3.59,684.134911404529, ,0.0, ,0.0,-0.3799999999999999,0.8,4.088397790055248,0.0
5.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,3.65,3.62,687.663320038509, ,0.0,false alarm,37.99065780639648,0.004999999999999893,0.8,4.088397790055248,0.0
6.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,3.69,3.62,692.664681027914, ,0.0,false alarm,31.92789459228516,0.020000000000000462,0.8,4.088397790055248,0.0
7.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.6347933011608191,20.0,0.0,20.0,-0.6347933011608191,1.0,6.951590023975634,3.74,3.64,697.009827838573, ,0.0,false alarm,26.16975212097168,0.03500000000000014,0.8,4.088397790055248,0.0
8.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,3.72,3.71,696.1047509566921, ,0.0,false alarm,18.607561111450195,0.024999999999999467,0.8,4.088397790055248,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,3.86,3.81,698.987865570654, ,0.0, ,0.0,0.1200000000000001,0.8,4.088397790055248,0.0
10.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.20910582559046853,20.0,0.0,20.0,-0.20910582559046853,1.0,8.231624544122655,3.66,3.61,702.3443552233, ,0.0, ,0.0,-0.20000000000000018,0.8,4.088397790055248,0.0
11.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.14320818438110172,20.0,0.0,20.0,-0.14320818438110172,1.0,8.549255378243933,3.62,3.66,706.187558896042, ,0.0, ,0.0,0.0050000000000003375,0.8,4.088397790055248,0.0
12.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.09450082198763476,20.0,0.0,20.0,-0.09450082198763476,1.0,8.865720216412006,3.69,3.69,709.384274312656, ,0.0, ,0.0,0.04999999999999982,0.8,4.088397790055248,0.0
13.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.06076240243769121,20.0,0.0,20.0,-0.06076240243769121,1.0,9.181364879375508,3.61,3.53,713.07328596435, ,0.0, ,0.0,-0.1200000000000001,0.8,4.088397790055248,0.0
14.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.042956283641679416,20.0,0.0,20.0,-0.042956283641679416,1.0,9.690615837719632,3.48,3.42,716.800866124823, ,0.0, ,0.0,-0.11999999999999966,0.8,4.088397790055248,0.0
15.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.02134371614291541,20.0,0.0,20.0,-0.02134371614291541,1.0,10.018255042761847,3.68,3.59,719.6222271156531, ,0.0, ,0.0,0.1849999999999996,0.8,4.088397790055248,0.0
16.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.020682372116902603,20.0,0.0,20.0,-0.020682372116902603,1.0,10.31086681565408,3.41,3.44,722.2280562199651, ,0.0, ,0.0,-0.20999999999999996,0.8,4.088397790055248,0.0
17.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.007368507060195388,20.0,0.0,20.0,-0.007368507060195388,1.0,10.573909160871693,3.51,3.47,724.135089428511, ,0.0, ,0.0,0.06500000000000039,0.8,4.088397790055248,0.0
18.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.008243526237615102,20.0,0.0,20.0,-0.008243526237615102,1.0,10.809721941860387,3.68,3.63,727.496743360828, ,0.0, ,0.0,0.16500000000000004,0.8,4.088397790055248,0.0
19.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.0070854635805094645,20.0,0.0,20.0,-0.0070854635805094645,1.0,11.023914080227566,3.56,3.51,730.6463472943291, ,0.0, ,0.0,-0.1200000000000001,0.8,4.088397790055248,0.0
20.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,0.0009565349660339822,20.0,0.0,20.0,0.0009565349660339822,1.0,11.231655768644004,3.74,3.68,733.332776000424, ,0.0, ,0.0,0.17499999999999982,0.8,4.088397790055248,0.0
21.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,0.0014617268090538413,20.0,0.0,20.0,0.0014617268090538413,1.0,11.437475658709474,3.76,3.7,736.039032444306, ,0.0, ,0.0,0.020000000000000018,0.8,4.088397790055248,0.0
22.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,0.0007840889634464153,20.0,0.0,20.0,0.0007840889634464153,1.0,11.641611712691994,3.81,3.75,738.7653369530859, ,0.0, ,0.0,0.050000000000000266,0.8,4.088397790055248,0.0
23.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.003574861565657018,20.0,0.0,20.0,-0.003574861565657018,1.0,11.834555873513965,3.8,3.79,741.261380771294, ,0.0, ,0.0,0.01499999999999968,0.8,4.088397790055248,0.0
24.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.0017874284326724124,20.0,0.0,20.0,-0.0017874284326724124,1.0,12.046686368537314,3.84,3.8,744.531564564586, ,0.0, ,0.0,0.02499999999999991,0.8,4.088397790055248,0.0
25.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,0.006031404708155632,20.0,0.0,20.0,0.006031404708155632,1.0,12.247602462484126,3.76,3.76,747.0667916559211, ,0.0, ,0.0,-0.06000000000000005,0.8,4.088397790055248,0.0
26.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,0.003337155156970339,20.0,0.0,20.0,0.003337155156970339,1.0,12.447417133900284,3.55,3.59,749.875558151125, ,0.0, ,0.0,-0.18999999999999995,0.8,4.088397790055248,0.0
27.0,3.0,truck alarm,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.00014475464021890258,20.0,0.0,20.0,-0.00014475464021890258,1.0,12.646115469093644,3.48,3.49,751.1592640922729, ,0.0,truck detected,20.63614845275879,-0.08499999999999952,0.8,4.088397790055248,0.0
28.0,3.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-0.0005960473004051893,20.0,0.0,20.0,-0.0005960473004051893,1.0,12.873518518975327,3.74,3.65,752.9638539701899, ,0.0, ,0.0,0.20999999999999996,0.8,4.088397790055248,0.0
29.0,4.0, ,autonomous,0.0,1.0,0.0,-9.3838406958114,1.0,0.0,0.001774646357369253,20.0,0.0,20.0,0.001774646357369253,1.0,13.209654643371254,3.55,3.51,755.817222837289, ,0.0, ,0.0,-0.16500000000000048,0.8,4.088397790055248,1.0
30.0,4.0, ,autonomous,0.0,1.0,0.0,-9.3838406958114,1.0,0.0,0.008887032230271647,20.0,0.0,20.0,0.008887032230271647,1.0,13.432744966697102,3.66,3.58,759.480211743083, ,0.0, ,0.0,0.0900000000000003,0.8,4.088397790055248,0.0
31.0,4.0, ,autonomous,0.0,1.0,0.0,-9.3838406958114,1.0,0.0,107.94512558950905,20.0,0.0,20.0,107.94512558950905,1.0,13.64053563897011,3.96,3.78,761.0609555028971, ,0.0, ,0.0,0.25,0.8,4.088397790055248,0.0
32.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,15.143663526517095,20.0,0.0,20.0,15.143663526517095,1.0,13.835328997089707,3.78,3.66,757.382739732087, ,0.0, ,0.0,-0.15000000000000036,0.8,4.088397790055248,0.0
33.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,21.86944305777687,20.0,0.0,20.0,21.86944305777687,1.0,14.019949311412553,3.78,3.68,754.51756071716, ,0.0, ,0.0,0.010000000000000231,0.8,4.088397790055248,0.0
34.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,2.315898424322734,20.0,0.0,20.0,2.315898424322734,1.0,14.194016590130579,3.81,3.72,751.6739779488921, ,0.0, ,0.0,0.03500000000000014,0.8,4.088397790055248,0.0
35.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,13.149726701645891,20.0,0.0,20.0,13.149726701645891,1.0,14.358483017084446,3.78,3.74,747.321264294201, ,0.0, ,0.0,-0.0050000000000003375,0.8,4.088397790055248,0.0
36.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,16.321091064980603,20.0,0.0,20.0,16.321091064980603,1.0,14.51371461826998,3.69,3.58,750.3885136529441, ,0.0, ,0.0,-0.125,0.8,4.088397790055248,0.0
37.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,10.461060662260767,20.0,0.0,20.0,10.461060662260767,1.0,14.660882842986474,3.52,3.47,751.4165328769529, ,0.0, ,0.0,-0.13999999999999968,0.8,4.088397790055248,0.0
38.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,11.975621582293547,20.0,0.0,20.0,11.975621582293547,1.0,14.801802602615775,3.63,3.58,756.0776927291181, ,0.0, ,0.0,0.10999999999999988,0.8,4.088397790055248,0.0
39.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-23.635316605092047,20.0,0.0,20.0,-23.635316605092047,1.0,14.936776476400066,3.6,3.58,760.0063962138311, ,0.0, ,0.0,-0.015000000000000124,0.8,4.088397790055248,0.0
40.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-31.724592981152266,20.0,0.0,20.0,-31.724592981152266,1.0,15.065368707268071,3.61,3.55,763.710201915813, ,0.0, ,0.0,-0.009999999999999787,0.8,4.088397790055248,0.0
41.0,4.0, ,autonomous,0.0,1.0,0.0,-9.375600823987183,1.0,0.0,-38.858870528593066,20.0,0.0,20.0,-38.858870528593066,1.0,15.1878629682025,3.5,3.46,766.913745824538, ,0.0, ,0.0,-0.10000000000000009,0.8,4.088397790055248,0.0
