TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.14,3.4,294.143600905962, ,0.0, ,0.0,-0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-4.282725819707989,20.0,0.0,20.0,-4.282725819707989,1.0,1.0044714819197127,5.0,3.41,296.23485499303797, ,0.0, ,0.0,0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.25,3.66,298.623346373219, ,0.0, ,0.0,-0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,2.97,3.24,301.731941343311, ,0.0, ,0.0,-0.2
4.0,3.0, ,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,2.86,3.04,306.729648487823, ,0.0, ,0.0,-0.2
5.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,3.0,3.23,307.15360751912004, ,0.0,false alarm,37.99065780639648,-0.2
6.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-0.8472546043774924,20.0,0.0,20.0,-0.8472546043774924,1.0,6.3703043262886485,3.07,3.34,310.010230337601, ,0.0,false alarm,32.30448532104492,-0.2
7.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-0.611112004607369,20.0,0.0,20.0,-0.611112004607369,1.0,7.00588662673478,2.95,3.23,313.509107439571, ,0.0,false alarm,25.596797943115234,-0.2
8.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,2.94,3.18,315.437511828907, ,0.0,false alarm,18.607561111450195,-0.2
9.0,3.0, ,autonomous,0.0,1.0,0.0,3.5362783245594045,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,2.85,3.06,314.693016961954, ,0.0, ,0.0,-0.2
