TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.2,3.37,399.09007462984397, ,0.0, ,0.0,-0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-4.282725819707989,20.0,0.0,20.0,-4.282725819707989,1.0,1.0044714819197127,3.14,3.33,400.048005760691, ,0.0, ,0.0,-0.2
2.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-2.8035375465752885,20.0,0.0,20.0,-2.8035375465752885,1.0,2.8990951585094438,3.13,2.95,399.568466056659, ,0.0, ,0.0,-0.2
3.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,3.3,3.49,399.09007462984397, ,0.0, ,0.0,-0.1
4.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,3.28,3.41,400.769477396601, ,0.0, ,0.0,-0.1
5.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,3.27,3.41,402.463074012959, ,0.0,false alarm,37.99065780639648,-0.1
6.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,3.19,3.27,403.19329086363996, ,0.0,false alarm,31.92789459228516,-0.2
7.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.611112004607369,20.0,0.0,20.0,-0.611112004607369,1.0,7.00588662673478,3.11,3.25,403.92616229753196, ,0.0,false alarm,25.596797943115234,-0.2
8.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,3.07,3.21,405.89357470471197, ,0.0,false alarm,18.607561111450195,-0.2
9.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,2.95,3.06,407.38175744490195, ,0.0, ,0.0,-0.2
10.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.20910582559046853,20.0,0.0,20.0,-0.20910582559046853,1.0,8.231624544122655,3.08,3.17,408.88089299587006, ,0.0, ,0.0,-0.2
11.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.14320818438110172,20.0,0.0,20.0,-0.14320818438110172,1.0,8.549255378243933,5.0,5.0,410.391102720893, ,0.0, ,0.0,0.3
12.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.09450082198763476,20.0,0.0,20.0,-0.09450082198763476,1.0,8.865720216412006,5.0,5.0,411.40412226930493, ,0.0, ,0.0,0.3
13.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.06076240243769121,20.0,0.0,20.0,-0.06076240243769121,1.0,9.181364879375508,3.02,3.21,410.64388961892195, ,0.0, ,0.0,-0.2
14.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.042956283641679416,20.0,0.0,20.0,-0.042956283641679416,1.0,9.690615837719632,3.07,3.26,413.958686923045, ,0.0, ,0.0,-0.2
15.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.02134371614291541,20.0,0.0,20.0,-0.02134371614291541,1.0,10.018255042761847,3.1,3.26,409.63460593150904, ,0.0, ,0.0,-0.2
16.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.020682372116902603,20.0,0.0,20.0,-0.020682372116902603,1.0,10.31086681565408,3.16,4.86,383.479694750163, ,0.0, ,0.0,0.0
17.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.007368507060195388,20.0,0.0,20.0,-0.007368507060195388,1.0,10.573909160871693,2.95,3.13,378.043248147588, ,0.0, ,0.0,-0.2
18.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.008243526237615102,20.0,0.0,20.0,-0.008243526237615102,1.0,10.809721941860387,3.32,3.49,383.259236547601, ,0.0, ,0.0,-0.1
19.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.0070854635805094645,20.0,0.0,20.0,-0.0070854635805094645,1.0,11.023914080227566,2.98,3.13,387.26667183022204, ,0.0, ,0.0,-0.2
20.0,3.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,0.0009565349660339822,20.0,0.0,20.0,0.0009565349660339822,1.0,11.231655768644004,3.0,3.18,384.58580109222396, ,0.0, ,0.0,-0.2
21.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,48.05613585880825,20.0,0.0,20.0,48.05613585880825,1.0,11.437955176070444,3.09,3.3,377.187688593844,obstacle detected,35.827796936035156,obstacle detected,33.548057556152344,-0.2
22.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,11.612198182514735,20.0,0.0,20.0,11.612198182514735,1.0,11.641685183823427,3.08,3.39,379.98252080404296, ,0.0,obstacle detected,22.08738136291504,-0.2
23.0,3.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-7.26486325263977,20.0,0.0,20.0,-7.26486325263977,1.0,11.844729475252494,5.0,3.3,385.475291033845, ,0.0,obstacle detected,10.913920402526855,0.1
24.0,4.0,obstacle alarm,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,26.632788527952926,20.0,0.0,20.0,26.632788527952926,1.0,12.046709407753234,3.03,3.28,387.942739651627, ,0.0,obstacle detected,4.551737308502197,-0.2
25.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,1.4235240052331193,20.0,0.0,20.0,1.4235240052331193,1.0,12.24761343495415,3.01,3.18,391.129189971448, ,0.0, ,0.0,-0.2
26.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-3.6628920782243948,20.0,0.0,20.0,-3.6628920782243948,1.0,12.44742209721182,2.94,3.09,392.279930958732, ,0.0, ,0.0,-0.2
27.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-2.237530689966925,20.0,0.0,20.0,-2.237530689966925,1.0,12.64611606328115,5.0,3.58,392.049241384718, ,0.0, ,0.0,0.1
28.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.8071257783679755,20.0,0.0,20.0,-0.8071257783679755,1.0,12.873518557599244,2.89,3.09,393.66978978033205, ,0.0, ,0.0,-0.2
29.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.24883900935694306,20.0,0.0,20.0,-0.24883900935694306,1.0,13.209654646465099,2.92,3.14,386.817267522822, ,0.0, ,0.0,-0.2
30.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,-0.09344873511147056,20.0,0.0,20.0,-0.09344873511147056,1.0,13.43274496739133,2.93,3.13,378.472485050337, ,0.0, ,0.0,-0.2
31.0,4.0, ,autonomous,0.0,1.0,0.0,2.962233920805687,1.0,0.0,115.61146486194656,20.0,0.0,20.0,115.61146486194656,1.0,13.640536052261565,3.11,3.32,384.142593730793, ,0.0, ,0.0,-0.2
32.0,4.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,10.83261217816475,20.0,0.0,20.0,10.83261217816475,1.0,13.835313057992225,3.36,3.55,392.279930958732, ,0.0, ,0.0,-0.1
33.0,4.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,17.030475780732868,20.0,0.0,20.0,17.030475780732868,1.0,14.019937706748625,3.23,3.45,390.213446755375, ,0.0, ,0.0,-0.1
34.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,8.860675406105848,20.0,0.0,20.0,8.860675406105848,1.0,14.19399837932343,3.02,3.29,391.129189971448, ,0.0, ,0.0,-0.2
35.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,10.0257410387724,20.0,0.0,20.0,10.0257410387724,1.0,14.358451519786653,3.08,3.31,390.44198032172403, ,0.0, ,0.0,-0.2
36.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,17.3611224691077,20.0,0.0,20.0,17.3611224691077,1.0,14.51371623627326,2.89,3.14,391.818822976256, ,0.0, ,0.0,-0.2
37.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,12.137799876954794,20.0,0.0,20.0,12.137799876954794,1.0,14.660883680006984,3.03,3.29,394.601846736643, ,0.0, ,0.0,-0.2
38.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,13.859727624095786,20.0,0.0,20.0,13.859727624095786,1.0,14.801803900690643,5.0,3.34,397.18790960003196, ,0.0, ,0.0,0.1
39.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-100.06314483001572,20.0,0.0,20.0,-100.06314483001572,1.0,14.937020692920678,2.99,3.22,399.09007462984397, ,0.0, ,0.0,-0.2
40.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-49.705987710728614,20.0,0.0,20.0,-49.705987710728614,1.0,15.065387055664726,3.15,3.47,402.220255812083, ,0.0, ,0.0,-0.1
41.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-39.503137256059325,20.0,0.0,20.0,-39.503137256059325,1.0,15.187866978658507,3.05,3.32,402.70618556701004, ,0.0, ,0.0,-0.2
42.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-30.254024024444753,20.0,0.0,20.0,-30.254024024444753,1.0,15.303949547760437,3.01,3.24,399.568466056659, ,0.0, ,0.0,-0.2
43.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-31.279930299598174,20.0,0.0,20.0,-31.279930299598174,1.0,15.414064382894663,3.08,3.26,392.742125520383, ,0.0, ,0.0,-0.2
44.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-17.942072587091847,20.0,0.0,20.0,-17.942072587091847,1.0,15.518177920111167,3.47,2.9,394.135267223711, ,0.0, ,0.0,-0.2
45.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-20.916404965302576,20.0,0.0,20.0,-20.916404965302576,1.0,15.61656728304792,3.06,3.28,398.37463150346605, ,0.0, ,0.0,-0.2
46.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-15.009972940786376,15.0,0.0,15.0,-15.009972940786376,1.0,15.679675128864,5.0,5.0,400.528697881203, ,0.0, ,0.0,0.3
47.0,3.0, ,autonomous,0.0,1.0,0.0,3.4016937514305425,1.0,0.0,-8.389172843636175,20.0,0.0,20.0,-8.389172843636175,1.0,15.635230612174865,3.0,3.24,402.463074012959, ,0.0, ,0.0,-0.2
