TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.92,3.8,162.834625154693, ,0.0, ,0.0,0.3
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,31.58429798793568,20.0,0.0,20.0,31.58429798793568,1.0,1.1007917331016626,4.19,4.05,164.425005754875, ,0.0, ,0.0,0.3
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,5.74325199528343,20.0,0.0,20.0,5.74325199528343,1.0,3.064182974729201,3.26,3.23,167.54909188392202, ,0.0, ,0.0,0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-4.201682609789437,20.0,0.0,20.0,-4.201682609789437,1.0,4.272622567241303,3.71,3.6,170.636816599549, ,0.0, ,0.0,0.2
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-3.99102804288362,20.0,0.0,20.0,-3.99102804288362,1.0,4.922061598743999,3.65,3.5,169.543250483198, ,0.0, ,0.0,0.2
5.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-3.1745730595191084,20.0,0.0,20.0,-3.1745730595191084,1.0,5.567858427702207,3.57,3.47,170.32293227960199, ,0.0, ,0.0,0.2
6.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-2.432355904818948,20.0,0.0,20.0,-2.432355904818948,1.0,6.404066192458335,3.82,3.62,173.514714047751, ,0.0, ,0.0,0.2
7.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-1.797459176929472,20.0,0.0,20.0,-1.797459176929472,1.0,7.005888154755487,3.33,3.23,176.155580608794, ,0.0, ,0.0,0.1
8.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-1.2824978424585345,20.0,0.0,20.0,-1.2824978424585345,1.0,7.492685920708888,3.49,3.4,178.189593727726, ,0.0, ,0.0,0.1
9.0,3.0, ,autonomous,0.0,1.0,0.0,0.10849164568551828,1.0,0.0,-0.8962889630087387,20.0,0.0,20.0,-0.8962889630087387,1.0,7.89465293728954,3.52,3.38,180.095810971437, ,0.0, ,0.0,0.1
