TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.28,3.22,186.067281929146, ,0.0, ,0.0,0.1
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,3.1,3.32,186.441941979268, ,0.0, ,0.0,0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.3,3.21,176.155580608794, ,0.0, ,0.0,0.1
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,3.36,3.3,180.095810971437, ,0.0, ,0.0,0.1
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,3.34,3.27,187.385226548739, ,0.0, ,0.0,0.1
5.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-1.108814099744338,20.0,0.0,20.0,-1.108814099744338,1.0,5.4476677923296135,3.31,3.22,192.648532018186, ,0.0,false alarm,38.46091079711914,0.1
6.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,3.37,3.23,196.533155143273, ,0.0,false alarm,31.92789459228516,0.1
7.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.6347933011608191,20.0,0.0,20.0,-0.6347933011608191,1.0,6.951590023975634,3.32,3.25,199.928025910672, ,0.0,false alarm,26.16975212097168,0.1
8.0,3.0,cyclist alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.4510414313931128,20.0,0.0,20.0,-0.4510414313931128,1.0,7.470375397092467,3.41,3.28,203.218988782312, ,0.0,false alarm,19.10470962524414,0.1
9.0,3.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.3164316078211757,20.0,0.0,20.0,-0.3164316078211757,1.0,7.857932586575101,3.53,3.33,207.54638661740898, ,0.0, ,0.0,0.1
10.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.21755006908903615,20.0,0.0,20.0,-0.21755006908903615,1.0,8.183499953645832,3.75,3.64,209.42408376963402, ,0.0, ,0.0,0.2
11.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.15086391414927758,20.0,0.0,20.0,-0.15086391414927758,1.0,8.50171640401215,5.0,5.0,210.854805381015, ,0.0, ,0.0,0.6
12.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.09820670328018223,20.0,0.0,20.0,-0.09820670328018223,1.0,8.834109816823895,3.48,3.34,201.23153700647998, ,0.0, ,0.0,0.1
13.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.06076240243769121,20.0,0.0,20.0,-0.06076240243769121,1.0,9.181364879375508,3.41,3.24,190.27323236167098, ,0.0, ,0.0,0.1
14.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.042956283641679416,20.0,0.0,20.0,-0.04064904586081036,1.0,9.672028670328901,3.28,3.12,178.36121713694598, ,0.0, ,0.0,0.0
15.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.02134371614291541,20.0,0.0,20.0,-0.02134371614291541,1.0,10.018255042761847,3.55,3.45,182.942446306392, ,0.0, ,0.0,0.1
16.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.020682372116902603,20.0,0.0,20.0,-0.020682372116902603,1.0,10.31086681565408,3.39,3.23,189.883032052256, ,0.0, ,0.0,0.1
17.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.008010785041141943,20.0,0.0,20.0,-0.008010785041141943,1.0,10.561442927821489,3.43,3.29,194.46929329858798, ,0.0, ,0.0,0.1
18.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.002536532915404913,20.0,0.0,20.0,-0.002536532915404913,1.0,10.75310129261494,3.28,3.18,197.581601201296, ,0.0, ,0.0,0.1
19.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.0070854635805094645,20.0,0.0,20.0,-0.0070854635805094645,1.0,11.023914080227566,3.22,3.21,199.928025910672, ,0.0, ,0.0,0.1
20.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,0.0009565349660339822,20.0,0.0,20.0,0.0009565349660339822,1.0,11.231655768644004,3.59,3.49,202.110028699624, ,0.0, ,0.0,0.2
21.0,2.0,obstacle alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,48.977409090314595,20.0,0.0,20.0,48.977409090314595,1.0,11.427625375915856,3.58,3.4,204.34018554088797,obstacle detected,38.66511917114258,obstacle detected,34.12063980102539,0.1
22.0,2.0,obstacle alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,13.823009388787408,20.0,0.0,20.0,13.823009388787408,1.0,11.631521451434915,5.0,5.0,206.620108268937, ,0.0,obstacle detected,22.661680221557614,0.6
23.0,2.0,obstacle alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-7.26486325263977,20.0,0.0,20.0,-7.26486325263977,1.0,11.844729475252494,3.51,3.39,208.246563931695, ,0.0,obstacle detected,10.913920402526855,0.1
24.0,2.0,obstacle alarm,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,26.632788527952926,20.0,0.0,20.0,26.632788527952926,1.0,12.046709407753234,3.59,3.52,210.37573105566503, ,0.0,obstacle detected,4.551737308502197,0.2
25.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,1.4235240052331193,20.0,0.0,20.0,1.4235240052331193,1.0,12.24761343495415,3.19,3.1,212.062091780473, ,0.0, ,0.0,0.0
26.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-3.6628920782243948,20.0,0.0,20.0,-3.6628920782243948,1.0,12.44742209721182,3.02,3.03,213.77570652871003, ,0.0, ,0.0,-0.0
27.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-2.237530689966925,20.0,0.0,20.0,-2.237530689966925,1.0,12.64611606328115,3.23,3.17,215.266715460456, ,0.0, ,0.0,0.0
28.0,2.0, ,autonomous,0.0,1.0,0.0,0.2705424582284195,1.0,0.0,-0.8071257783679755,20.0,0.0,20.0,-0.8071257783679755,1.0,12.873518557599244,3.28,3.18,217.287384294468, ,0.0, ,0.0,0.1
