TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.58,3.44,381.94179207088797, ,0.0, ,0.0,-0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,-9.10643167772946,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,3.93,3.89,385.475291033845, ,0.0, ,0.0,0.1
2.0,3.0, ,autonomous,0.0,1.0,0.0,-9.10643167772946,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.77,3.81,389.30198154708603, ,0.0, ,0.0,0.1
3.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,3.86,3.71,392.510892177258, ,0.0, ,0.0,0.1
4.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,4.1,3.9,395.538327663951, ,0.0, ,0.0,0.1
5.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,3.97,3.83,398.13672014969904, ,0.0, ,0.0,0.1
6.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,4.0,3.84,401.493556028426, ,0.0, ,0.0,0.1
7.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.611112004607369,20.0,0.0,20.0,-0.611112004607369,1.0,7.00588662673478,4.16,3.92,403.681575972873, ,0.0, ,0.0,0.1
8.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,4.1,3.98,406.636304489265, ,0.0, ,0.0,0.1
9.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,5.0,3.48,409.38305972898803, ,0.0, ,0.0,0.2
10.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.20910582559046853,20.0,0.0,20.0,-0.20910582559046853,1.0,8.231624544122655,4.12,3.96,408.6302713305, ,0.0, ,0.0,0.1
11.0,5.0,obstacle alarm,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.14320818438110172,20.0,0.0,20.0,-0.14320818438110172,1.0,8.549255378243933,4.18,4.14,410.391102720893, ,0.0,false alarm,38.46119689941406,0.2
12.0,5.0,obstacle alarm,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.09450082198763476,20.0,0.0,20.0,-0.09450082198763476,1.0,8.865720216412006,4.14,3.96,404.90747864113, ,0.0,false alarm,30.04360198974609,0.1
13.0,5.0,obstacle alarm,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.06076240243769121,20.0,0.0,20.0,-0.06076240243769121,1.0,9.181364879375508,4.23,4.19,373.59435125340895, ,0.0,false alarm,21.395511627197266,0.2
14.0,4.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.042956283641679416,20.0,0.0,20.0,-0.042956283641679416,1.0,9.690615837719632,3.9,3.93,332.259029139117, ,0.0, ,0.0,0.1
15.0,3.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.02134371614291541,20.0,0.0,20.0,-0.02134371614291541,1.0,10.018255042761847,3.98,4.04,326.562602050813, ,0.0, ,0.0,0.1
16.0,3.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.020682372116902603,20.0,0.0,20.0,-0.020682372116902603,1.0,10.31086681565408,3.88,3.77,334.929832200154, ,0.0, ,0.0,0.1
17.0,3.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.007368507060195388,20.0,0.0,20.0,-0.007368507060195388,1.0,10.573909160871693,4.07,3.99,347.318699638789, ,0.0, ,0.0,0.1
18.0,3.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.008243526237615102,20.0,0.0,20.0,-0.008243526237615102,1.0,10.809721941860387,3.78,3.66,355.088417015837, ,0.0, ,0.0,0.0
19.0,3.0, ,autonomous,0.0,1.0,0.0,-9.122911421377893,1.0,0.0,-0.0070854635805094645,20.0,0.0,20.0,-0.0070854635805094645,1.0,11.023914080227566,3.81,3.84,362.226971420292, ,0.0, ,0.0,0.1
20.0,4.0, ,autonomous,0.0,1.0,0.0,-9.122911421377893,1.0,0.0,0.0009565349660339822,20.0,0.0,20.0,0.0009565349660339822,1.0,11.231655768644004,3.64,3.59,360.85450346420305, ,0.0, ,0.0,0.0
21.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.0014617268090538413,20.0,0.0,20.0,0.0014617268090538413,1.0,11.437475658709474,3.74,3.7,359.88051966747, ,0.0, ,0.0,0.0
22.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.0007840889634464153,20.0,0.0,20.0,0.0007840889634464153,1.0,11.641611712691994,3.74,3.71,364.40492675460996, ,0.0, ,0.0,0.0
23.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.004309036120069042,20.0,0.0,20.0,-0.004309036120069042,1.0,11.844684209277778,3.58,3.47,372.34240607662804, ,0.0, ,0.0,-0.0
24.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.0017874284326724124,20.0,0.0,20.0,-0.0017874284326724124,1.0,12.046686368537314,3.52,3.44,378.902697787208, ,0.0, ,0.0,-0.0
25.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.006031404708155632,20.0,0.0,20.0,0.006031404708155632,1.0,12.247602462484126,3.76,3.69,383.921372902829, ,0.0, ,0.0,0.0
26.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.003337155156970339,20.0,0.0,20.0,0.003337155156970339,1.0,12.447417133900284,3.68,3.51,388.62117208145503, ,0.0, ,0.0,0.0
27.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.00014475464021890258,20.0,0.0,20.0,-0.00014475464021890258,1.0,12.646115469093644,3.84,3.74,393.20541050644897, ,0.0, ,0.0,0.1
28.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,-0.0005960473004051893,20.0,0.0,20.0,-0.0005960473004051893,1.0,12.873518518975327,3.85,3.73,397.42468802162, ,0.0, ,0.0,0.1
29.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.001774646357369253,20.0,0.0,20.0,0.001774646357369253,1.0,13.209654643371254,3.81,3.71,401.010546577375, ,0.0, ,0.0,0.0
30.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,0.008887032230271647,20.0,0.0,20.0,0.008887032230271647,1.0,13.432744966697102,3.72,3.67,404.90747864113, ,0.0, ,0.0,0.0
31.0,5.0, ,autonomous,0.0,1.0,0.0,-9.114671549553675,1.0,0.0,107.94512558950905,20.0,0.0,20.0,107.94512558950905,1.0,13.64053563897011,3.84,3.82,407.38175744490195, ,0.0, ,0.0,0.1
32.0,4.0, ,autonomous,0.0,1.0,0.0,-9.09544518196384,1.0,0.0,15.143663526517095,20.0,0.0,20.0,15.143663526517095,1.0,13.835328997089707,4.22,4.1,410.64388961892195, ,0.0, ,0.0,0.2
33.0,4.0, ,autonomous,0.0,1.0,0.0,-9.087205310139623,1.0,0.0,21.86944305777687,20.0,0.0,20.0,21.86944305777687,1.0,14.019949311412553,4.01,3.9,409.886461450178, ,0.0, ,0.0,0.1
