TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.03,3.74,77.5398166958733, ,0.0, ,0.0,-0.2
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-10.33767159287401,20.0,0.0,20.0,-10.33767159287401,1.0,1.100674390862356,3.92,3.63,76.1684236183048, ,0.0, ,0.0,-0.3
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-4.065852821080535,20.0,0.0,20.0,-4.065852821080535,1.0,3.0641631092244013,4.15,3.78,76.2311327946333, ,0.0, ,0.0,-0.2
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-1.3147352180841505,20.0,0.0,20.0,-1.3147352180841505,1.0,4.272616688938892,3.95,3.63,76.9278109422118, ,0.0, ,0.0,-0.3
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.9262202597880452,20.0,0.0,20.0,-0.9262202597880452,1.0,4.922053937786197,4.27,3.82,77.5398166958733, ,0.0, ,0.0,-0.2
5.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.7359402897093394,20.0,0.0,20.0,-0.7359402897093394,1.0,5.567853543341831,4.03,3.7,78.0299010580855, ,0.0, ,0.0,-0.2
6.0,3.0, ,autonomous,0.0,1.0,0.0,0.08926527809566663,1.0,0.0,-0.5620410412407288,20.0,0.0,20.0,-0.5620410412407288,1.0,6.404063165463036,3.95,3.58,78.4264516736205, ,0.0, ,0.0,-0.3
7.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.4155397219009989,20.0,0.0,20.0,-0.4155397219009989,1.0,7.005886515012448,4.06,3.71,78.6930655670622, ,0.0, ,0.0,-0.2
8.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.2989820169417792,20.0,0.0,20.0,-0.2989820169417792,1.0,7.4926850985212194,4.51,4.13,77.47493685792651, ,0.0, ,0.0,-0.1
9.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.204813878026882,20.0,0.0,20.0,-0.204813878026882,1.0,7.894652549188348,4.29,4.04,77.4101655029339, ,0.0, ,0.0,-0.2
10.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.1427871507434405,20.0,0.0,20.0,-0.1427871507434405,1.0,8.231624532203243,3.93,3.61,77.47493685792651, ,0.0, ,0.0,-0.3
11.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.09100222611541407,20.0,0.0,20.0,-0.09100222611541407,1.0,8.549255373095695,4.15,3.88,77.3778204215544, ,0.0, ,0.0,-0.2
12.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.06262017389495045,20.0,0.0,20.0,-0.06262017389495045,1.0,8.865720214238706,4.28,4.02,77.05585008013809, ,0.0, ,0.0,-0.2
13.0,3.0, ,autonomous,0.0,1.0,0.0,0.08102540627146483,1.0,0.0,-0.040187203114416425,20.0,0.0,20.0,-0.040187203114416425,1.0,9.181364878540313,4.21,3.86,73.5954311956314, ,0.0, ,0.0,-0.2
